name,match,ftype,style,family,ver,letter
minute-maid,4250,serif,oldstyle,bembo,bold,a
minute-maid,1622,sans,geom,comfortaa,light,i
mobil,397,callig,glyphic,copperplate-gothic,orig,m
mobil,567,sans,humanist,gillsans,bold,b
mobil,5183,sans,grotesque,helvetica,wide,i
mobil,4193,sans,geom,futura,bold,l
mobil,3709,sans,geom,bauhaus,bold,o
moet,272,serif,transitional,times,cb,m
moet,7112,serif,monotype,monotype,orig,o
moet,2995,sans,grotesque,helvetica,co,e
moet,1860,sans,geom-square,eurostile,orig,t
moet,1091,serif,didone,bodoni,orig,c
moet,392,callig,glyphic,copperplate-gothic,orig,h
moet,7109,serif,monotype,monotype,orig,a
moet,2396,serif,transitional,times,co,n
moet,2387,serif,transitional,times,co,d
moet,6199,serif,kepler,kepler,light,o
moet,273,serif,transitional,times,cb,n
mohawk-industries,1787,sans,geom,futura,cb,a
mohawk-industries,2729,sans,geom-square,eurostile,cb,s
mohawk-industries,618,serif,transitional,times,bold,m
mohawk-industries,597,serif,transitional,times,bold,o
mohawk-industries,734,sans,grotesque,helvetica,light,n
mohawk-industries,1590,sans,geom,comfortaa,light,d
mohawk-industries,3005,sans,grotesque,helvetica,co,r
mohawk-industries,4738,serif,didone,bodoni,cb,t
mohawk-industries,2235,sans,geom,futura,orig,i
mohawk-industries,2235,sans,geom,futura,orig,i
molina-healthcare,3341,sans,grotesque,helvetica,bold,e
molina-healthcare,2719,sans,geom-square,eurostile,cb,a
molina-healthcare,705,serif,transitional,americana,orig,o
molina-healthcare,678,serif,transitional,americana,orig,m
molina-healthcare,187,serif,transitional,times,orig,a
molina-healthcare,2394,serif,transitional,times,co,l
molina-healthcare,4904,sans,geom-square,eurostile,wide,i
molina-healthcare,3507,sans,humanist,gillsans,orig,n
molina-healthcare,2408,serif,transitional,times,co,t
molina-healthcare,3831,sans,geom,futura,co,h
molina-healthcare,4547,sans,geom,bauhaus,orig,1
molina-healthcare,5160,sans,grotesque,helvetica,wide,l
