"","name","feat","area","frac","ftype","style","family","ver"
"2291","iron-mountain-inc",7,80,0.00124766063630692,"serif","oldstyle","centaur","bold"
"2292","iron-mountain-inc",8,51,0.000795383655645664,"callig","glyphic","trajan","bold"
"2293","iron-mountain-inc",9,101,0.00157517155333749,"serif","transitional","times","cb"
"2294","iron-mountain-inc",10,70,0.00109170305676856,"serif","transitional","times","co"
"2295","iron-mountain-inc",11,92,0.00143480973175296,"serif","transitional","times","orig"
"2296","iron-mountain-inc",12,52,0.000810979413599501,"serif","transitional","times","orig"
"2297","iron-mountain-inc",13,81,0.00126325639426076,"serif","transitional","times","orig"
"2298","iron-mountain-inc",14,100,0.00155957579538366,"serif","transitional","times","orig"
"2299","jabil",0,1476,0.0223216986268223,"sans","humanist","gillsans","co"
"2300","jack-daniels",0,390,0.00609775164952,"serif","didone","bodoni","cbi"
"2301","jack-daniels",1,258,0.00403389724506707,"sans","geom-square","eurostile","italic"
"2302","jack-daniels",2,289,0.00451859032490072,"callig","glyphic","trajan","bold"
"2303","jack-daniels",3,260,0.00406516776634666,"serif","didone","bodoni","orig"
"2304","jack-daniels",4,134,0.00209512492573251,"sans","humanist","gillsans","bold"
"2305","jack-daniels",5,177,0.00276744113324369,"serif","didone","bodoni","bold"
"2306","jack-daniels",6,67,0.00104756246286626,"sans","geom-square","eurostile","bold"
"2307","jack-daniels",7,331,0.0051752712717721,"serif","transitional","times","bold"
"2308","jack-in-the-box",0,236,0.00444243656351178,"sans","geom","futura","orig"
"2309","jack-in-the-box",1,135,0.00254122430539869,"sans","geom","bauhaus","orig"
"2310","jack-in-the-box",2,180,0.00338829907386492,"sans","geom","comfortaa","bold"
"2311","jack-in-the-box",3,68,0.00128002409457119,"sans","geom","futura","orig"
"2312","jacobs-engineering",0,5760,0.0736139866574649,"serif","oldstyle","bembo","bold"
"2313","jacobs-engineering",1,5025,0.064220535235028,"sans","humanist","gillsans","bold"
"2314","jarden-corporation",0,1106,0.0155928380093049,"sans","geom-square","eurostile","co"
"2315","jarden-corporation",1,943,0.0132947976878613,"sans","grotesque","helvetica","co"
