"","X","name","feat","area","frac","label","selem","label.1","selem_desc"
"5681",5680,"united",7,6576,0.0282212380265733,93,93,6,"Mix of small a and box"
"5682",5681,"united",8,1275,0.00547172726336389,23,23,1,"Thin lines (outlines)"
"5683",5682,"united",9,14761,0.0633475812819721,54,54,6,"n and n-like decorations"
"5687",5686,"united-technologies",0,4304,0.0583553657379161,57,57,1,"Small curved, L-like decorative objects"
"5692",5691,"unitedhealth",0,122,0.00662251655629139,34,34,6,"Not very coherent... hollow objects?"
"5694",5693,"unitedhealth",2,151,0.00819672131147541,28,28,1,"Small curved geometric decorative"
"5695",5694,"univar",0,229,0.0124483583387693,25,25,6,"Mixture of strings and curved long solid elements"
"5697",5696,"univar",2,556,0.030223961730811,57,57,1,"Small curved, L-like decorative objects"
"5698",5697,"univar",3,188,0.010219612959339,54,54,6,"n and n-like decorations"
"5699",5698,"univar",4,188,0.010219612959339,54,54,6,"n and n-like decorations"
"5702",5701,"univar",7,253,0.013752989780387,93,93,6,"Mix of small a and box"
"5703",5702,"univar",8,242,0.0131550337029789,54,54,6,"n and n-like decorations"
"5706",5705,"universal-health-services",0,411,0.00763656633221851,42,42,6,"Narrow hollow decorations and fonts"
"5708",5707,"universal-health-services",2,1224,0.022742474916388,94,94,6,"Thin lines, round + strings"
"5711",5710,"universal-health-services",5,2279,0.0423448532144184,11,11,6,"Mix of chars and ovals"
"5724",5723,"universal-music-group",0,630,0.0087175513366912,15,15,6,"Small curves decorations and fonts"
"5734",5733,"universal-music-group",10,1034,0.0143078540986329,71,71,6,"Small curvy decorations mixed with letters"
"5741",5740,"universal-music-group",17,395,0.00546576631427464,53,53,6,"Mix of diagonal ovals and P?"
"5752",5751,"unum-group",0,1120,0.0153689930565085,65,65,1,"Small, filled in circles or D-like objects"
"5753",5752,"unum-group",1,1121,0.0153827153717375,65,65,1,"Small, filled in circles or D-like objects"
"5754",5753,"unum-group",2,1114,0.0152866591651343,65,65,1,"Small, filled in circles or D-like objects"
"5756",5755,"upc",0,1441,0.0132444852941176,91,91,1,"Small horizontal line-like"
"5759",5758,"upc",3,11794,0.108400735294118,82,82,1,"Medium-sized, horizontal decorative elements"
"5760",5759,"upc",4,1014,0.00931985294117647,23,23,1,"Thin lines (outlines)"
"5761",5760,"upc",5,16301,0.149825367647059,59,59,1,"Medium-sized partially hollow (overlayed) decorations (shield, boxes, big char)"
"5762",5761,"upc",6,1691,0.0155422794117647,2,2,1,"Small, geometric decorations"
"5763",5762,"upc",7,35517,0.326443014705882,17,17,1,"Large solid decorative (house, apple, etc.)"
"5764",5763,"ups",0,21427,0.30561974040793,61,61,1,"Large, mostly circular, with overlay"
"5765",5764,"ups",1,10475,0.149408073028099,42,42,6,"Narrow hollow decorations and fonts"
"5766",5765,"ups",2,43196,0.616117529596349,85,85,1,"Large box, probably a color background"
"5768",5767,"us-bank",0,1467,0.0658911246855911,67,67,6,"Combined strings and curved decorations"
"5771",5770,"us-foods-holding-corp",0,6105,0.208789329685363,68,68,1,"Medium sized, mostly overlaid geometric decorations, mostly boxy, mixed with some strings"
"5772",5771,"us-foods-holding-corp",1,242,0.00827633378932968,65,65,1,"Small, filled in circles or D-like objects"
"5773",5772,"us-foods-holding-corp",2,2297,0.0785567715458276,25,25,6,"Mixture of strings and curved long solid elements"
"5781",5780,"valero",0,1084,0.0534121704853412,1,1,1,"Line based designs, medium sized"
"5782",5781,"valero",1,607,0.0299088445429909,27,27,1,"Diagonal geometric solid, small size"
"5783",5782,"valero",2,182,0.00896772604089677,41,41,1,"Small geometric decorations"
"5786",5785,"valero",5,326,0.0160630697216063,23,23,1,"Thin lines (outlines)"
"5788",5787,"valero",7,2182,0.107514166050751,82,82,1,"Medium-sized, horizontal decorative elements"
"5789",5788,"valero",8,220,0.010840108401084,41,41,1,"Small geometric decorations"
"5792",5791,"veritiv-corp",1,3938,0.0525276777377618,71,71,6,"Small curvy decorations mixed with letters"
"5796",5795,"verizon",0,4366,0.0163979988882713,86,86,1,"Up diagonal line"
"5797",5796,"verizon",1,1636,0.00614455478268708,10,10,1,"Solid squares"
"5800",5799,"vf-corporation",0,12478,0.183883993044298,59,59,1,"Medium-sized partially hollow (overlayed) decorations (shield, boxes, big char)"
"5801",5800,"vf-corporation",1,15712,0.231542338412567,59,59,1,"Medium-sized partially hollow (overlayed) decorations (shield, boxes, big char)"
"5802",5801,"vf-corporation",2,3104,0.0457425800937251,72,72,6,"Tall, narrow, decorations (decorative Y, a deer)"
"5803",5802,"vf-corporation",3,19247,0.283636417224203,68,68,1,"Medium sized, mostly overlaid geometric decorations, mostly boxy, mixed with some strings"
"5842",5841,"visteon-corporation",21,436,0.00617913832199546,86,86,1,"Up diagonal line"
"5845",5844,"vmware",0,11227,0.135177113685072,82,82,1,"Medium-sized, horizontal decorative elements"
"5848",5847,"volkswagen",0,67370,0.0620484746224778,23,23,1,"Thin lines (outlines)"
"5849",5848,"volkswagen",1,20534,0.0189120287649987,78,78,1,"Tall small decorations"
"5850",5849,"volkswagen",2,63266,0.0582686476987633,74,74,1,"Small decorations, like an L rotated clockwise 90 degrees"
"5851",5850,"volkswagen",3,14196,0.0130746644758898,72,72,6,"Tall, narrow, decorations (decorative Y, a deer)"
"5852",5851,"volkswagen",4,127178,0.117132268154037,1,1,1,"Line based designs, medium sized"
"5853",5852,"volkswagen",5,8847,0.00814817953072675,23,23,1,"Thin lines (outlines)"
"5854",5853,"volkswagen",6,5978,0.00550580052387075,23,23,1,"Thin lines (outlines)"
"5855",5854,"volkswagen",7,24255,0.0223391086829182,70,70,1,"Small, curvy decorations"
"5856",5855,"volkswagen",8,9109,0.00838948427098338,23,23,1,"Thin lines (outlines)"
"5857",5856,"volkswagen",9,21661,0.0199500075522858,92,92,1,"Small-medium triangles"
"5858",5857,"volkswagen",10,27283,0.0251279283527544,23,23,1,"Thin lines (outlines)"
"5859",5858,"volkswagen",11,95500,0.0879564988340008,1,1,1,"Line based designs, medium sized"
"5860",5859,"volkswagen",12,23648,0.0217800553343084,41,41,1,"Small geometric decorations"
"5861",5860,"volkswagen",13,556140,0.512210756665353,61,61,1,"Large, mostly circular, with overlay"
"5947",5946,"walgreens",0,26069,0.0607668997668998,79,79,6,"Strings and chars, m and w"
"5948",5947,"walgreens",1,29353,0.0684219114219114,25,25,6,"Mixture of strings and curved long solid elements"
"5949",5948,"walgreens",2,41689,0.0971771561771562,1,1,1,"Line based designs, medium sized"
"5952",5951,"walmart",2,438,0.00587525150905433,16,16,1,"Small diagonal decorative"
"5953",5952,"walmart",3,437,0.00586183769282361,71,71,6,"Small curvy decorations mixed with letters"
"5954",5953,"walmart",4,437,0.00586183769282361,71,71,6,"Small curvy decorations mixed with letters"
"5955",5954,"walmart",5,438,0.00587525150905433,16,16,1,"Small diagonal decorative"
"5956",5955,"warner-bros",0,1143,0.0828020863517821,42,42,6,"Narrow hollow decorations and fonts"
"5957",5956,"warner-bros",1,727,0.0526658939437844,35,35,1,"Small decorations, diagonal orientation"
"5966",5965,"washington-post",7,1156,0.0147328711256117,34,34,6,"Not very coherent... hollow objects?"
"5969",5968,"washington-post",10,1541,0.0196395799347471,72,72,6,"Tall, narrow, decorations (decorative Y, a deer)"
"5970",5969,"washington-post",11,495,0.00630862561174551,15,15,6,"Small curves decorations and fonts"
"5978",5977,"waste-management",0,5489,0.172485309367439,82,82,1,"Medium-sized, horizontal decorative elements"
"5979",5978,"waste-management",1,4879,0.153316783458505,82,82,1,"Medium-sized, horizontal decorative elements"
"5980",5979,"waste-management",2,11046,0.347107438016529,26,26,1,"Large, rounded, geometric shapes overlayed with text"
"5981",5980,"waste-management",3,193,0.00606479590233479,25,25,6,"Mixture of strings and curved long solid elements"
"5988",5987,"waste-management",10,182,0.00571913395971467,55,55,6,"Combined decorative strings and some small decorative objects"
"5989",5988,"wec-energy-group",0,1149,0.0215985563367044,86,86,1,"Up diagonal line"
"5990",5989,"wec-energy-group",1,1163,0.0218617241249671,78,78,1,"Tall small decorations"
"5991",5990,"wec-energy-group",2,1271,0.0238918756344223,86,86,1,"Up diagonal line"
"5992",5991,"wec-energy-group",3,1196,0.0224820481973006,71,71,6,"Small curvy decorations mixed with letters"
"5993",5992,"wec-energy-group",4,1146,0.0215421632392195,25,25,6,"Mixture of strings and curved long solid elements"
"5994",5993,"wec-energy-group",5,2419,0.0454716342719651,53,53,6,"Mix of diagonal ovals and P?"
"5995",5994,"wellcare-health-plans",0,2894,0.0414079267420232,16,16,1,"Small diagonal decorative"
"5996",5995,"wellcare-health-plans",1,2946,0.0421519530691086,16,16,1,"Small diagonal decorative"
"5997",5996,"wellcare-health-plans",2,1839,0.0263127772213478,94,94,6,"Thin lines, round + strings"
"6001",6000,"wells-fargo",0,41365,0.589035243859025,85,85,1,"Large box, probably a color background"
"6003",6002,"wells-fargo",2,1441,0.0205197579209683,25,25,6,"Mixture of strings and curved long solid elements"
"6005",6004,"wells-fargo",4,1179,0.0167888928444286,55,55,6,"Combined decorative strings and some small decorative objects"
"6006",6005,"wells-fargo",5,744,0.0105945176219295,23,23,1,"Thin lines (outlines)"
"6007",6006,"wells-fargo",6,524,0.00746173015307939,23,23,1,"Thin lines (outlines)"
"6009",6008,"wells-fargo",8,483,0.00687789248843005,65,65,1,"Small, filled in circles or D-like objects"
"6012",6011,"wesco-international",0,12251,0.230672189794766,68,68,1,"Medium sized, mostly overlaid geometric decorations, mostly boxy, mixed with some strings"
"6014",6013,"wesco-international",2,387,0.0072867633214084,54,54,6,"n and n-like decorations"
"6015",6014,"wesco-international",3,439,0.00826586330257955,54,54,6,"n and n-like decorations"
"6017",6016,"wesco-international",5,1082,0.0203728111466767,25,25,6,"Mixture of strings and curved long solid elements"
"6019",6018,"western-digital",0,4049,0.278224421081564,68,68,1,"Medium sized, mostly overlaid geometric decorations, mostly boxy, mixed with some strings"
"6021",6020,"western-refining",1,973,0.0113990487124815,70,70,1,"Small, curvy decorations"
"6024",6023,"western-refining",4,2300,0.0269453361137796,20,20,6,"two chars combined, or solid blocky smallish decorations"
"6028",6027,"western-union",0,5929,0.066768018018018,20,20,6,"two chars combined, or solid blocky smallish decorations"
"6031",6030,"western-union",3,1049,0.0118130630630631,65,65,1,"Small, filled in circles or D-like objects"
"6032",6031,"western-union",4,36293,0.408704954954955,26,26,1,"Large, rounded, geometric shapes overlayed with text"
"6040",6039,"westrock-company",0,679,0.00903309919114517,23,23,1,"Thin lines (outlines)"
"6041",6040,"westrock-company",1,647,0.00860738612175394,91,91,1,"Small horizontal line-like"
"6044",6043,"westrock-company",4,648,0.00862068965517241,91,91,1,"Small horizontal line-like"
"6045",6044,"westrock-company",5,679,0.00903309919114517,23,23,1,"Thin lines (outlines)"
"6046",6045,"westrock-company",6,805,0.0107093444018731,91,91,1,"Small horizontal line-like"
"6047",6046,"westrock-company",7,2114,0.0281236696466582,20,20,6,"two chars combined, or solid blocky smallish decorations"
"6048",6047,"weyerhaeuser",0,6992,0.0447144592952612,92,92,1,"Small-medium triangles"
"6054",6053,"whirlpool",0,1017,0.0216198979591837,23,23,1,"Thin lines (outlines)"
"6055",6054,"whirlpool",1,255,0.00542091836734694,23,23,1,"Thin lines (outlines)"
"6056",6055,"whirlpool",2,419,0.00890731292517007,91,91,1,"Small horizontal line-like"
"6057",6056,"whirlpool",3,1028,0.0218537414965986,55,55,6,"Combined decorative strings and some small decorative objects"
"6064",6063,"whole-foods",0,6514,0.316336441336441,61,61,1,"Large, mostly circular, with overlay"
"6069",6068,"williams",2,1782,0.0251527940491482,79,79,6,"Strings and chars, m and w"
"6070",6069,"williams",3,1085,0.0153146922240885,23,23,1,"Thin lines (outlines)"
"6073",6072,"williams",6,1491,0.0210453512498765,91,91,1,"Small horizontal line-like"
"6074",6073,"williams",7,1641,0.0231625898062021,23,23,1,"Thin lines (outlines)"
"6085",6084,"wipro",0,3434,0.0219542757774141,15,15,6,"Small curves decorations and fonts"
"6086",6085,"wipro",1,17048,0.108991407528642,74,74,1,"Small decorations, like an L rotated clockwise 90 degrees"
"6087",6086,"wipro",2,14558,0.0930723199672668,28,28,1,"Small curved geometric decorative"
"6088",6087,"wipro",3,963,0.00615665916530278,28,28,1,"Small curved geometric decorative"
"6089",6088,"wipro",4,6874,0.043946910801964,15,15,6,"Small curves decorations and fonts"
"6090",6089,"wipro",5,1042,0.00666172258592471,35,35,1,"Small decorations, diagonal orientation"
"6094",6093,"wipro",9,46908,0.29989259410802,17,17,1,"Large solid decorative (house, apple, etc.)"
"6105",6104,"workday",0,2313,0.0344796744331649,23,23,1,"Thin lines (outlines)"
"6107",6106,"world-fuel-services-corporation",0,11261,0.157783382373546,59,59,1,"Medium-sized partially hollow (overlayed) decorations (shield, boxes, big char)"
"6115",6114,"ww-grainger-inc",0,36672,0.130706747407928,1,1,1,"Line based designs, medium sized"
"6130",6129,"wyndham",0,2275,0.0433729886372302,93,93,6,"Mix of small a and box"
"6137",6136,"wynn-resorts",0,852,0.0199237658723663,23,23,1,"Thin lines (outlines)"
"6138",6137,"wynn-resorts",1,1835,0.0429109276711176,23,23,1,"Thin lines (outlines)"
"6139",6138,"wynn-resorts",2,3513,0.0821504571709188,1,1,1,"Line based designs, medium sized"
"6143",6142,"xbox",0,678,0.00926394031726946,25,25,6,"Mixture of strings and curved long solid elements"
"6144",6143,"xbox",1,1907,0.0260565400959187,35,35,1,"Small decorations, diagonal orientation"
"6145",6144,"xbox",2,1947,0.02660308524738,15,15,6,"Small curves decorations and fonts"
"6146",6145,"xbox",3,4375,0.0597783759410824,2,2,1,"Small, geometric decorations"
"6147",6146,"xcel-energy-inc",0,1215,0.0199294677273846,74,74,1,"Small decorations, like an L rotated clockwise 90 degrees"
"6148",6147,"xcel-energy-inc",1,1213,0.0198966620191913,42,42,6,"Narrow hollow decorations and fonts"
"6149",6148,"xcel-energy-inc",2,305,0.00500287049946691,91,91,1,"Small horizontal line-like"
"6151",6150,"xcel-energy-inc",4,307,0.00503567620766013,23,23,1,"Thin lines (outlines)"
"6156",6155,"xerox",0,3062,0.0139404865967366,25,25,6,"Mixture of strings and curved long solid elements"
"6157",6156,"xerox",1,2253,0.0102573208041958,70,70,1,"Small, curvy decorations"
"6160",6159,"xerox",4,11758,0.0535311043123543,65,65,1,"Small, filled in circles or D-like objects"
"6161",6160,"xerox",5,2597,0.011823462995338,74,74,1,"Small decorations, like an L rotated clockwise 90 degrees"
"6172",6171,"xfinity",0,431,0.025622733487902,51,51,1,"Diagonal geometric decorative"
"6174",6173,"xpo-logistics",0,8421,0.107622114868492,25,25,6,"Mixture of strings and curved long solid elements"
"6175",6174,"xpo-logistics",1,6223,0.0795312220432993,25,25,6,"Mixture of strings and curved long solid elements"
"6176",6175,"xpo-logistics",2,4066,0.0519643176648008,11,11,6,"Mix of chars and ovals"
"6177",6176,"xpo-logistics",3,4211,0.0538174475372543,55,55,6,"Combined decorative strings and some small decorative objects"
"6178",6177,"yahoo",0,1325,0.018547032474804,72,72,6,"Tall, narrow, decorations (decorative Y, a deer)"
"6187",6186,"yoplait",0,447,0.00845038470990793,86,86,1,"Up diagonal line"
"6189",6188,"yoplait",2,303,0.00572811312550806,16,16,1,"Small diagonal decorative"
"6190",6189,"yoplait",3,307,0.00580373178063028,25,25,6,"Mixture of strings and curved long solid elements"
"6191",6190,"yoplait",4,3945,0.0745788986142881,1,1,1,"Line based designs, medium sized"
"6192",6191,"yoplait",5,308,0.00582263644441084,16,16,1,"Small diagonal decorative"
"6193",6192,"yoplait",6,268,0.00506644989318865,25,25,6,"Mixture of strings and curved long solid elements"
"6194",6193,"yoplait",7,365,0.00690020227990245,53,53,6,"Mix of diagonal ovals and P?"
"6195",6194,"yoplait",8,365,0.00690020227990245,11,11,6,"Mix of chars and ovals"
"6196",6195,"yoplait",9,306,0.00578482711684973,27,27,1,"Diagonal geometric solid, small size"
"6198",6197,"yoplait",11,881,0.0166550087906687,35,35,1,"Small decorations, diagonal orientation"
"6199",6198,"yoplait",12,2030,0.038376467474526,25,25,6,"Mixture of strings and curved long solid elements"
"6202",6201,"youtube",0,5609,0.210326983650817,68,68,1,"Medium sized, mostly overlaid geometric decorations, mostly boxy, mixed with some strings"
"6205",6204,"yum-brands",0,24503,0.349693163978878,26,26,1,"Large, rounded, geometric shapes overlayed with text"
"6206",6205,"zara",0,2066,0.0293549303779483,23,23,1,"Thin lines (outlines)"
