name,feat,area,frac,ftype,style,family,ver
dollar-general,6,190.0,0.008444444444444444,sans,geom,futura,cb
dollar-general,7,149.0,0.006622222222222222,sans,grotesque,helvetica,cb
dollar-general,8,189.0,0.0084,sans,grotesque,helvetica,cb
dollar-general,9,149.0,0.006622222222222222,sans,grotesque,helvetica,cb
dollar-general,10,195.0,0.008666666666666666,sans,geom,futura,cb
dollar-general,11,171.0,0.0076,sans,geom,futura,cb
dollar-general,12,122.0,0.005422222222222222,sans,grotesque,helvetica,cb
dollar-tree,0,923.0,0.012948933782267115,sans,geom,comfortaa,bold
dollar-tree,1,291.0,0.0040824915824915825,sans,geom-square,eurostile,bi
dollar-tree,2,473.0,0.006635802469135803,sans,geom,futura,bi
dollar-tree,3,289.0,0.004054433221099888,sans,geom-square,eurostile,bi
dollar-tree,4,321.0,0.004503367003367003,sans,humanist,gillsans,bi
dollar-tree,5,432.0,0.006060606060606061,sans,geom-square,eurostile,bi
dollar-tree,6,732.0,0.01026936026936027,sans,grotesque,helvetica,bi
dollar-tree,7,683.0,0.00958193041526375,sans,grotesque,helvetica,bi
dollar-tree,8,502.0,0.007042648709315376,sans,grotesque,helvetica,bi
dollar-tree,9,641.0,0.008992704826038159,sans,geom-square,eurostile,bi
dominion,0,1116.0,0.018203764721234462,sans,grotesque,helvetica,bold
dominion,1,702.0,0.011450755227873291,sans,geom,bauhaus,bold
dominion,2,700.0,0.011418131993605847,sans,geom,bauhaus,bold
dominion,3,1061.0,0.017306625778879717,sans,grotesque,helvetica,bold
dominion,4,350.0,0.005709065996802923,sans,grotesque,helvetica,bold
dominion,5,351.0,0.005725377613936646,sans,grotesque,helvetica,bold
dominos-pizza,0,385.0,0.0204135737009544,sans,grotesque,helvetica,bold
dominos-pizza,1,218.0,0.011558854718981973,sans,geom,bauhaus,bold
dominos-pizza,2,353.0,0.018716861081654296,sans,geom,futura,bold
dominos-pizza,3,235.0,0.012460233297985153,sans,grotesque,helvetica,bold
dominos-pizza,4,217.0,0.011505832449628843,sans,geom,bauhaus,bold
dominos-pizza,5,202.0,0.01071049840933192,sans,grotesque,helvetica,bold
dominos-pizza,6,112.0,0.005938494167550371,sans,grotesque,helvetica,bold
dominos-pizza,7,173.0,0.009172852598091199,sans,humanist,gillsans,bold
dominos-pizza,8,270.0,0.014316012725344645,sans,geom-square,eurostile,bold
domtar-corporation,0,466.0,0.007733798025060161,serif,transitional,times,orig
domtar-corporation,1,613.0,0.010173429590905319,serif,transitional,times,bold
domtar-corporation,2,1147.0,0.019035764666832627,serif,oldstyle,bembo,orig
domtar-corporation,3,427.0,0.00708654883412165,serif,transitional,times,orig
doritos-tortilla-chips,0,3.0,4.467011122857696e-05,sans,humanist,gillsans,cb
doritos-tortilla-chips,1,6.0,8.934022245715392e-05,sans,humanist,gillsans,co
doritos-tortilla-chips,2,10.0,0.00014890037076192318,callig,casual,nadianne,orig
doritos-tortilla-chips,3,9.0,0.00013401033368573087,callig,casual,nadianne,orig
doubletree,0,182.0,0.0025780497478610684,callig,glyphic,trajan,orig
doubletree,1,194.0,0.002748031049917842,callig,glyphic,trajan,orig
doubletree,2,144.0,0.002039775624681285,sans,geom,comfortaa,light
doubletree,3,109.0,0.001543996827015695,sans,grotesque,helvetica,co
doubletree,4,125.0,0.0017706385630913933,sans,humanist,gillsans,light
doubletree,5,415.0,0.0058785200294634255,serif,oldstyle,centaur,orig
doubletree,6,283.0,0.004008725706838914,serif,oldstyle,bembo,orig
doubletree,7,278.0,0.003937900164315259,serif,oldstyle,centaur,orig
doubletree,8,250.0,0.0035412771261827867,callig,glyphic,trajan,orig
doubletree,9,293.0,0.004150376791886226,serif,oldstyle,centaur,bold
doubletree,10,180.0,0.0025497195308516064,serif,transitional,times,co
doubletree,11,242.0,0.0034279562581449375,serif,transitional,times,co
doubletree,12,243.0,0.0034421213666496683,serif,transitional,times,co
doubletree,13,22.0,0.0003116323871040852,sans,humanist,gillsans,co
doubletree,14,48.0,0.000679925208227095,sans,humanist,gillsans,bold
doubletree,15,64.0,0.0009065669443027933,sans,humanist,gillsans,orig
doubletree,16,70.0,0.0009915575953311803,sans,humanist,gillsans,orig
dover-corporation,0,123.0,0.0037545787545787547,sans,geom,comfortaa,bold
dover-corporation,1,97.0,0.002960927960927961,sans,geom,comfortaa,bold
dover-corporation,2,59.0,0.001800976800976801,sans,geom,futura,bold
dr-horton,0,1824.0,0.0250997660657768,sans,geom,bauhaus,bold
dr-pepper,0,50.0,0.0007092299181548675,sans,geom,comfortaa,orig
dte-energy-co,0,469.0,0.011396219079554843,sans,grotesque,helvetica,bold
dte-energy-co,1,312.0,0.007581280069981047,sans,grotesque,helvetica,bold
dte-energy-co,2,392.0,0.009525198036642854,sans,grotesque,helvetica,bold
dte-energy-co,3,387.0,0.00940370316372649,sans,geom-square,eurostile,bold
dte-energy-co,4,257.0,0.006244836467901055,sans,grotesque,helvetica,bold
dte-energy-co,5,384.0,0.009330806239976673,sans,grotesque,helvetica,bold
dte-energy-co,6,287.0,0.0069738057053992325,sans,geom,futura,cb
dte-energy-co,7,88.0,0.0021383097633279878,callig,glyphic,copperplate-gothic,bold
dte-energy-co,8,82.0,0.001992515915828352,sans,geom,futura,bold
dte-energy-co,9,60.0,0.0014579384749963552,sans,geom,futura,bold
dte-energy-co,10,60.0,0.0014579384749963552,sans,geom,futura,bold
dte-energy-co,11,77.0,0.0018710210429119891,sans,geom,comfortaa,bold
dte-energy-co,12,60.0,0.0014579384749963552,sans,geom,futura,bold
dte-energy-co,13,58.0,0.00140934052582981,serif,slab,rockwell,cb
dte-energy-co,14,291.0,0.007071001603732322,sans,geom,futura,bold
dte-energy-co,15,193.0,0.004689702094571609,sans,grotesque,helvetica,bold
dte-energy-co,16,53.0,0.001287845652913447,sans,geom,bauhaus,bold
du-pont,0,1025.0,0.014244420356318965,sans,geom,comfortaa,light
du-pont,1,1768.0,0.024569887990216515,sans,humanist,gillsans,co
duke-energy,0,3944.0,0.016182106135578477,sans,geom,futura,orig
duke-energy,1,3455.0,0.014175754740979625,sans,geom,futura,orig
duke-energy,2,3557.0,0.014594257485865274,sans,geom,futura,orig
duke-energy,3,3239.0,0.013289513634162954,sans,geom,futura,orig
duke-energy,4,4129.0,0.016941155231694607,sans,geom,futura,orig
duke-energy,5,3295.0,0.013519279847041349,sans,geom,futura,orig
duke-energy,6,4550.0,0.018668504796369695,sans,humanist,gillsans,orig
duke-energy,7,3412.0,0.013999327113233713,sans,geom,futura,orig
duke-energy,8,3659.0,0.015012760230750925,sans,geom,futura,orig
duke-energy,9,2536.0,0.010405127068921658,sans,geom,futura,orig
duke-energy,10,299.0,0.0012267874580471512,sans,geom,comfortaa,light
ebay,0,999.0,0.045543651698199225,sans,geom,comfortaa,orig
ebay,1,746.0,0.03400957374059722,sans,humanist,gillsans,orig
ecolab-inc,0,3954.0,0.07884346959122632,sans,geom,bauhaus,bold
ecolab-inc,1,2777.0,0.05537387836490528,sans,humanist,gillsans,cb
edison-international,0,798.0,0.010814766628720118,sans,humanist,gillsans,light
edison-international,1,1059.0,0.014351927142624817,serif,transitional,times,orig
edison-international,2,682.0,0.009242695289206918,sans,humanist,gillsans,light
edison-international,3,1087.0,0.014731392638369383,sans,grotesque,helvetica,orig
edison-international,4,520.0,0.007047216349541931,sans,humanist,gillsans,co
edison-international,5,188.0,0.0025478397571420826,serif,transitional,americana,orig
edison-international,6,188.0,0.0025478397571420826,serif,transitional,times,orig
edison-international,7,233.0,0.0031576950181601343,serif,transitional,times,orig
edison-international,8,160.0,0.002168374261397517,serif,transitional,times,bold
edison-international,9,159.0,0.0021548219222637826,serif,transitional,times,bold
edison-international,10,133.0,0.0018024611047866863,sans,humanist,gillsans,orig
electronic-arts,0,8821.0,0.13048816568047336,sans,geom,futura,light
electronic-arts,1,694.0,0.010266272189349113,callig,casual,nadianne,orig
emc-corporation,0,597.0,0.009459074056469246,serif,oldstyle,bembo,bold
emc2,0,597.0,0.009459074056469246,serif,oldstyle,bembo,bold
emcor-group,0,55.0,0.0019431882419446015,callig,casual,nadianne,bold
emcor-group,1,102.0,0.0036037309214245338,callig,casual,nadianne,orig
emcor-group,2,120.0,0.004239683436970039,serif,slab,rockwell,cb
emerson,0,940.0,0.0145528858062918,serif,oldstyle,centaur,bold
energy-future-holdings-corp,0,149.0,0.004014008620689655,sans,humanist,gillsans,co
energy-future-holdings-corp,1,311.0,0.00837823275862069,sans,grotesque,helvetica,orig
energy-future-holdings-corp,2,260.0,0.007004310344827586,sans,geom,comfortaa,bold
energy-future-holdings-corp,3,342.0,0.009213362068965517,sans,geom,futura,orig
energy-future-holdings-corp,4,195.0,0.00525323275862069,sans,humanist,gillsans,orig
energy-future-holdings-corp,5,224.0,0.00603448275862069,sans,humanist,gillsans,orig
energy-future-holdings-corp,6,247.0,0.006654094827586207,sans,humanist,gillsans,orig
energy-future-holdings-corp,7,132.0,0.003556034482758621,sans,grotesque,helvetica,orig
energy-future-holdings-corp,8,350.0,0.009428879310344827,sans,grotesque,helvetica,orig
energy-future-holdings-corp,9,117.0,0.0031519396551724136,sans,grotesque,helvetica,orig
energy-future-holdings-corp,10,246.0,0.006627155172413793,sans,humanist,gillsans,orig
energy-future-holdings-corp,11,249.0,0.006707974137931035,sans,grotesque,helvetica,orig
energy-future-holdings-corp,12,240.0,0.00646551724137931,sans,humanist,gillsans,orig
energy-future-holdings-corp,13,353.0,0.00950969827586207,sans,grotesque,helvetica,orig
energy-future-holdings-corp,14,230.0,0.006196120689655173,sans,grotesque,helvetica,orig
energy-future-holdings-corp,15,219.0,0.00589978448275862,sans,humanist,gillsans,orig
energy-future-holdings-corp,16,231.0,0.0062230603448275865,sans,humanist,gillsans,orig
energy-future-holdings-corp,17,105.0,0.0028286637931034483,sans,geom,futura,orig
energy-future-holdings-corp,18,428.0,0.011530172413793104,sans,geom-square,eurostile,bold
energy-future-holdings-corp,19,441.0,0.011880387931034483,sans,humanist,gillsans,bold
energy-future-holdings-corp,20,484.0,0.013038793103448276,callig,glyphic,copperplate-gothic,bold
energy-future-holdings-corp,21,341.0,0.009186422413793104,sans,humanist,gillsans,orig
energy-future-holdings-corp,22,195.0,0.00525323275862069,serif,transitional,times,cb
energy-future-holdings-corp,23,331.0,0.008917025862068965,sans,geom-square,eurostile,bold
energy-future-holdings-corp,24,332.0,0.00894396551724138,sans,humanist,gillsans,cb
energy-future-holdings-corp,25,297.0,0.008001077586206896,sans,humanist,gillsans,bold
energy-future-holdings-corp,26,320.0,0.008620689655172414,sans,geom-square,eurostile,bold
energy-future-holdings-corp,27,321.0,0.008647629310344828,sans,geom-square,eurostile,bold
energy-transfer-equity,0,140.0,0.0056855100714749834,callig,casual,nadianne,orig
energy-transfer-equity,1,43.0,0.0017462638076673163,sans,grotesque,helvetica,co
energy-transfer-equity,2,50.0,0.0020305393112410655,sans,humanist,gillsans,co
energy-transfer-equity,3,45.0,0.001827485380116959,sans,geom,futura,light
energy-transfer-equity,4,60.0,0.0024366471734892786,sans,geom,futura,orig
energy-transfer-equity,5,35.0,0.0014213775178687459,sans,grotesque,helvetica,co
energy-transfer-equity,6,38.0,0.0015432098765432098,sans,geom,futura,orig
energy-transfer-equity,7,43.0,0.0017462638076673163,sans,geom,futura,light
energy-transfer-equity,8,42.0,0.001705653021442495,sans,geom,futura,light
energy-transfer-equity,9,40.0,0.0016244314489928524,sans,humanist,gillsans,orig
energy-transfer-equity,10,46.0,0.0018680961663417803,sans,geom,futura,orig
energy-transfer-equity,11,55.0,0.002233593242365172,sans,grotesque,helvetica,co
energy-transfer-equity,12,44.0,0.0017868745938921377,sans,geom,futura,light
energy-transfer-equity,13,79.0,0.0032082521117608835,sans,grotesque,helvetica,cb
energy-transfer-equity,14,74.0,0.003005198180636777,sans,humanist,gillsans,cb
energy-transfer-equity,15,61.0,0.0024772579597141,callig,glyphic,copperplate-gothic,bold
energy-transfer-equity,16,88.0,0.0035737491877842753,sans,humanist,gillsans,cb
entergy,0,6016.0,0.016976175224829915,serif,transitional,times,italic
entergy,1,2676.0,0.0075512375168957525,sans,grotesque,helvetica,ci
entergy,2,363.0,0.0010243270622694912,sans,geom,futura,light
enterprise,0,9119.0,0.37681818181818183,callig,casual,nadianne,orig
envision-healthcare-holdings,0,72.0,0.001824725024076233,sans,geom,comfortaa,orig
envision-healthcare-holdings,1,72.0,0.001824725024076233,sans,geom,comfortaa,orig
envision-healthcare-holdings,2,415.0,0.010517512291550509,sans,grotesque,helvetica,orig
envision-healthcare-holdings,3,315.0,0.00798317198033352,sans,geom-square,eurostile,orig
envision-healthcare-holdings,4,296.0,0.007501647321202291,sans,geom,comfortaa,orig
envision-healthcare-holdings,5,119.0,0.0030158649703482185,sans,geom,futura,orig
envision-healthcare-holdings,6,143.0,0.003624106645040296,sans,humanist,gillsans,co
envision-healthcare-holdings,7,362.0,0.009174311926605505,serif,slab,rockwell,light
envision-healthcare-holdings,8,296.0,0.007501647321202291,sans,geom,comfortaa,orig
envision-healthcare-holdings,9,524.0,0.013279943230777028,sans,geom,comfortaa,bold
envision-healthcare-holdings,10,536.0,0.013584064068123068,serif,slab,rockwell,orig
envision-healthcare-holdings,11,499.0,0.012646358152972782,sans,geom,futura,orig
envision-healthcare-holdings,12,431.0,0.010923006741345227,sans,geom,bauhaus,orig
envision-healthcare-holdings,13,480.0,0.012164833493841553,sans,geom,bauhaus,orig
envision-healthcare-holdings,14,88.0,0.0022302194738709515,sans,geom,bauhaus,orig
envision-healthcare-holdings,15,102.0,0.00258502711744133,sans,geom,comfortaa,bold
envision-healthcare-holdings,16,96.0,0.0024329666987683105,sans,humanist,gillsans,orig
envision-healthcare-holdings,17,57.0,0.0014445739773936844,sans,geom,comfortaa,orig
envision-healthcare-holdings,18,72.0,0.001824725024076233,sans,geom,comfortaa,bold
envision-healthcare-holdings,19,86.0,0.0021795326676466117,sans,geom,comfortaa,orig
envision-healthcare-holdings,20,94.0,0.0023822798925439708,sans,humanist,gillsans,orig
eog-resources,0,577.0,0.007968072472173888,sans,geom,futura,bi
eog-resources,1,582.0,0.00803711989394316,sans,grotesque,helvetica,bi
eog-resources,2,767.0,0.010591874499406193,sans,grotesque,helvetica,bi
eog-resources,3,353.0,0.0048747479769105425,sans,geom,futura,bi
eog-resources,4,569.0,0.007857596597343055,sans,geom,futura,bi
eog-resources,5,573.0,0.007912834534758472,sans,grotesque,helvetica,bi
eog-resources,6,355.0,0.00490236694561825,sans,grotesque,helvetica,bi
eog-resources,7,507.0,0.007001408567404093,sans,grotesque,helvetica,bi
eog-resources,8,574.0,0.007926644019112326,sans,geom,futura,bi
eog-resources,9,516.0,0.007125693926588781,sans,geom-square,eurostile,bi
eog-resources,10,591.0,0.008161405253127849,sans,grotesque,helvetica,bi
equinix,0,163.0,0.004752186588921283,sans,geom,futura,light
equinix,1,131.0,0.0038192419825072888,sans,humanist,gillsans,light
equinix,2,40.0,0.0011661807580174927,sans,grotesque,helvetica,light
equinix,3,40.0,0.0011661807580174927,sans,grotesque,helvetica,light
equinix,4,45.0,0.0013119533527696794,sans,geom,futura,light
equinix,5,40.0,0.0011661807580174927,callig,glyphic,trajan,orig
equinix,6,37.0,0.0010787172011661808,sans,geom,futura,li
equinix,7,33.0,0.0009620991253644315,sans,geom,futura,light
equinix,8,33.0,0.0009620991253644315,sans,geom,futura,light
equinix,9,43.0,0.0012536443148688046,sans,humanist,gillsans,light
equinix,10,43.0,0.0012536443148688046,sans,humanist,gillsans,light
equinix,11,236.0,0.006880466472303207,sans,grotesque,helvetica,orig
equinix,12,242.0,0.007055393586005831,sans,humanist,gillsans,orig
erie-insurance-group,0,594.0,0.008270676691729323,sans,grotesque,helvetica,light
erie-insurance-group,1,103.0,0.0014341409078251184,sans,grotesque,helvetica,bold
erie-insurance-group,2,103.0,0.0014341409078251184,sans,geom,comfortaa,bold
erie-insurance-group,3,49.0,0.0006822612085769981,sans,humanist,gillsans,bold
erie-insurance-group,4,229.0,0.003188526872737399,sans,grotesque,helvetica,light
erie-insurance-group,5,475.0,0.006613756613756613,sans,geom,futura,light
erie-insurance-group,6,170.0,0.0023670286828181564,sans,grotesque,helvetica,light
erie-insurance-group,7,235.0,0.0032720690615427456,sans,grotesque,helvetica,light
erie-insurance-group,8,404.0,0.005625174046226678,sans,humanist,gillsans,light
erie-insurance-group,9,421.0,0.0058618769145084935,sans,grotesque,helvetica,light
erie-insurance-group,10,228.0,0.0031746031746031746,sans,grotesque,helvetica,light
erie-insurance-group,11,498.0,0.006934001670843776,sans,grotesque,helvetica,light
erie-insurance-group,12,373.0,0.00519353940406572,sans,grotesque,helvetica,light
erie-insurance-group,13,377.0,0.005249234196602618,sans,grotesque,helvetica,light
erie-insurance-group,14,481.0,0.00669729880256196,sans,grotesque,helvetica,light
erie-insurance-group,15,376.0,0.005235310498468393,sans,grotesque,helvetica,light
espn,0,5333.0,0.08719751471550033,callig,casual,nadianne,orig
espn,1,2721.0,0.04448986265533028,callig,casual,nadianne,bold
essendant,0,1332.0,0.01785786107871134,callig,glyphic,copperplate-gothic,bold
essendant,1,1338.0,0.017938301894381208,sans,humanist,gillsans,orig
essendant,2,1043.0,0.01398329512394589,sans,humanist,gillsans,cb
essendant,3,126.0,0.0016892571290672888,sans,geom,futura,light
essendant,4,175.0,0.002346190457037901,sans,geom,comfortaa,light
essendant,5,124.0,0.0016624435238439983,sans,geom,comfortaa,bold
essendant,6,36.0,0.00048264489401922536,sans,grotesque,helvetica,light
essendant,7,148.0,0.001984206786523482,sans,geom,comfortaa,orig
essendant,8,132.0,0.0017696979447371596,sans,geom,futura,orig
essendant,9,108.0,0.001447934682057676,sans,geom,comfortaa,bold
essendant,10,108.0,0.001447934682057676,sans,geom,comfortaa,bold
